,Wavelength,Sum,K I (2.0e-02),K II (9.8e-01),K III (6.0e-09)
5310,547.98,0.00039810000000000003,0,0.00039810000000000003,0
5311,548.03,0.0003025,0,0.0003025,0
5312,548.08,0.00023500000000000002,0,0.00023500000000000002,0
5313,548.13,0.0001903,0,0.0001903,0
5314,548.18,0.00016369999999999997,0,0.00016369999999999997,0
5315,548.23,0.0001511,0,0.0001511,0
5316,548.28,0.0001492,0,0.0001492,0
5317,548.33,0.0001551,0,0.0001551,0
5318,548.38,0.00016659999999999998,0,0.00016659999999999998,0
5319,548.43,0.0001816,0,0.0001816,0
5320,548.48,0.0001986,0,0.0001986,0
5321,548.53,0.00021590000000000002,0,0.00021590000000000002,0
5322,548.58,0.0002323,0,0.0002323,0
5323,548.63,0.0002468,0,0.0002468,0
5324,548.68,0.00025830000000000004,0,0.00025830000000000004,0
5325,548.73,0.0002663,0,0.0002663,0
5326,548.78,0.0002701,0,0.0002701,0
5327,548.83,0.0002695,0,0.0002695,0
5328,548.88,0.00026460000000000003,0,0.00026460000000000003,0
5329,548.93,0.00025550000000000003,0,0.00025550000000000003,0
5330,548.98,0.00024270000000000002,0,0.00024270000000000002,0
5331,549.03,0.00022669999999999998,0,0.00022669999999999998,0
5332,549.08,0.00020830000000000002,0,0.00020830000000000002,0
5333,549.13,0.0001882,0,0.0001882,0
5334,549.18,0.0001673,0,0.0001673,0
5335,549.23,0.0001462,0,0.0001462,0
5336,549.28,0.00012570000000000002,0,0.00012570000000000002,0
5337,549.33,0.0001063,0,0.0001063,0
5338,549.38,8.844e-05,0,8.844e-05,0
5339,549.43,7.235e-05,0,7.235e-05,0
5340,549.48,5.822e-05,0,5.822e-05,0
5341,549.53,4.608e-05,0,4.608e-05,0
5342,549.58,3.589e-05,0,3.589e-05,0
5343,549.63,2.753e-05,0,2.753e-05,0
5344,549.68,2.081e-05,0,2.081e-05,0
5345,549.73,1.555e-05,0,1.555e-05,0
5346,549.78,1.156e-05,0,1.156e-05,0
5347,549.83,8.667999999999999e-06,0,8.667999999999999e-06,0
5348,549.88,6.7189999999999995e-06,0,6.7189999999999995e-06,0
5349,549.93,5.615e-06,0,5.615e-06,0
5350,549.98,5.307e-06,0,5.307e-06,0
5351,550.03,5.801e-06,0,5.801e-06,0
5352,550.08,7.172e-06,0,7.172e-06,0
5353,550.13,9.562000000000001e-06,0,9.562000000000001e-06,0
5354,550.18,1.319e-05,0,1.319e-05,0
5355,550.23,1.834e-05,0,1.834e-05,0
5356,550.28,2.537e-05,0,2.537e-05,0
5357,550.33,3.471e-05,0,3.471e-05,0
5358,550.38,4.682e-05,0,4.682e-05,0
5359,550.43,6.219e-05,0,6.219e-05,0
5360,550.48,8.129e-05,0,8.129e-05,0
5361,550.53,0.00010449999999999999,0,0.00010449999999999999,0
5362,550.58,0.00013230000000000002,0,0.00013230000000000002,0
5363,550.63,0.0001646,0,0.0001646,0
5364,550.68,0.00020150000000000002,0,0.00020150000000000002,0
5365,550.73,0.00024270000000000002,0,0.00024270000000000002,0
5366,550.78,0.0002875,0,0.0002875,0
5367,550.83,0.000335,0,0.000335,0
5368,550.88,0.0003841,0,0.0003841,0
5369,550.93,0.00043310000000000006,0,0.00043310000000000006,0
5370,550.98,0.0004803999999999999,0,0.0004803999999999999,0
5371,551.03,0.0005241000000000001,0,0.0005241000000000001,0
5372,551.08,0.0005626,0,0.0005626,0
5373,551.13,0.000594,0,0.000594,0
5374,551.18,0.0006169,0,0.0006169,0
5375,551.23,0.0006302,0,0.0006302,0
5376,551.28,0.0006332999999999999,0,0.0006332999999999999,0
5377,551.33,0.0006261,0,0.0006261,0
5378,551.38,0.0006087999999999999,0,0.0006087999999999999,0
5379,551.43,0.0005824,0,0.0005824,0
5380,551.48,0.0005480000000000001,0,0.0005480000000000001,0
5381,551.53,0.0005072,0,0.0005072,0
5382,551.58,0.00046180000000000006,0,0.00046180000000000006,0
5383,551.63,0.0004136,0,0.0004136,0
5384,551.68,0.00036439999999999997,0,0.00036439999999999997,0
5385,551.73,0.0003158,0,0.0003158,0
5386,551.78,0.0002692,0,0.0002692,0
5387,551.83,0.0002258,0,0.0002258,0
5388,551.88,0.00018630000000000003,0,0.00018630000000000003,0
5389,551.93,0.0001512,0,0.0001512,0
5390,551.98,0.0001208,0,0.0001208,0
5391,552.03,9.498e-05,0,9.498e-05,0
5392,552.08,7.36e-05,0,7.36e-05,0
5393,552.13,5.632e-05,0,5.632e-05,0
5394,552.18,4.273e-05,0,4.273e-05,0
5395,552.23,3.242e-05,0,3.242e-05,0
5396,552.28,2.501e-05,0,2.501e-05,0
5397,552.33,2.018e-05,0,2.018e-05,0
5398,552.38,1.77e-05,0,1.77e-05,0
5399,552.43,1.748e-05,0,1.748e-05,0
5400,552.48,1.952e-05,0,1.952e-05,0
5401,552.53,2.4e-05,0,2.4e-05,0
5402,552.58,3.119e-05,0,3.119e-05,0
5403,552.63,4.149e-05,0,4.149e-05,0
5404,552.68,5.543e-05,0,5.543e-05,0
5405,552.73,7.358e-05,0,7.358e-05,0
5406,552.78,9.654e-05,0,9.654e-05,0
5407,552.83,0.0001249,0,0.0001249,0
5408,552.88,0.0001591,0,0.0001591,0
5409,552.93,0.0001995,0,0.0001995,0
5410,552.98,0.00024619999999999997,0,0.00024619999999999997,0
5411,553.03,0.000299,0,0.000299,0
5412,553.08,0.0003571,0,0.0003571,0
5413,553.13,0.0004197,0,0.0004197,0
5414,553.18,0.0004853,0,0.0004853,0
5415,553.23,0.0005521,0,0.0005521,0
5416,553.28,0.0006178,0,0.0006178,0
5417,553.33,0.0006803,0,0.0006803,0
5418,553.38,0.0007369,0,0.0007369,0
5419,553.43,0.0007853,0,0.0007853,0
5420,553.48,0.0008234,0,0.0008234,0
5421,553.53,0.0008493,0,0.0008493,0
5422,553.58,0.0008618,0,0.0008618,0
5423,553.63,0.0008603999999999999,0,0.0008603999999999999,0
5424,553.68,0.0008451000000000001,0,0.0008451000000000001,0
5425,553.73,0.0008167,0,0.0008167,0
5426,553.78,0.0007763999999999999,0,0.0007763999999999999,0
5427,553.83,0.0007262000000000001,0,0.0007262000000000001,0
5428,553.88,0.0006682000000000001,0,0.0006682000000000001,0
5429,553.93,0.0006048999999999999,0,0.0006048999999999999,0
5430,553.98,0.0005387,0,0.0005387,0
5431,554.03,0.000472,0,0.000472,0
5432,554.08,0.00040689999999999997,0,0.00040689999999999997,0
5433,554.13,0.0003451,0,0.0003451,0
5434,554.18,0.00028789999999999995,0,0.00028789999999999995,0
5435,554.23,0.0002363,0,0.0002363,0
5436,554.28,0.0001909,0,0.0001909,0
5437,554.33,0.0001516,0,0.0001516,0
5438,554.38,0.00011850000000000001,0,0.00011850000000000001,0
5439,554.43,9.115e-05,0,9.115e-05,0
5440,554.48,6.896e-05,0,6.896e-05,0
5441,554.53,5.133e-05,0,5.133e-05,0
5442,554.58,3.759e-05,0,3.759e-05,0
5443,554.63,2.708e-05,0,2.708e-05,0
5444,554.68,1.919e-05,0,1.919e-05,0
5445,554.73,1.338e-05,0,1.338e-05,0
5446,554.78,9.18e-06,0,9.18e-06,0
5447,554.83,6.195e-06,0,6.195e-06,0
5448,554.88,4.114e-06,0,4.114e-06,0
5449,554.93,2.687e-06,0,2.687e-06,0
5450,554.98,1.727e-06,0,1.727e-06,0
5451,555.03,1.092e-06,0,1.092e-06,0
5452,555.08,6.792e-07,0,6.792e-07,0
5453,555.13,4.1560000000000004e-07,0,4.1560000000000004e-07,0
5454,555.18,2.502e-07,0,2.502e-07,0
5455,555.23,1.482e-07,0,1.482e-07,0
5456,555.28,8.637e-08,0,8.637e-08,0
5457,555.33,4.952e-08,0,4.952e-08,0
5458,555.38,2.7930000000000003e-08,0,2.7930000000000003e-08,0
5459,555.43,1.55e-08,0,1.55e-08,0
5460,555.48,8.461e-09,0,8.461e-09,0
5461,555.53,4.544e-09,0,4.544e-09,0
5462,555.58,2.401e-09,0,2.401e-09,0
5463,555.63,1.248e-09,0,1.248e-09,0
5464,555.68,6.384e-10,0,6.384e-10,0
5465,555.73,3.2119999999999994e-10,0,3.2119999999999994e-10,0
5466,555.78,1.5900000000000002e-10,0,1.5900000000000002e-10,0
5467,555.83,7.743000000000001e-11,0,7.743000000000001e-11,0
5468,555.88,3.71e-11,0,3.71e-11,0
5469,555.93,1.749e-11,0,1.749e-11,0
5470,555.98,8.11e-12,0,8.11e-12,0
5471,556.03,3.7e-12,0,3.7e-12,0
5472,556.08,1.6609999999999999e-12,0,1.6609999999999999e-12,0
5473,556.13,7.334e-13,0,7.334e-13,0
5474,556.18,3.186e-13,0,3.186e-13,0
5475,556.23,1.362e-13,0,1.362e-13,0
5476,556.28,5.726e-14,0,5.726e-14,0
5477,556.33,2.369e-14,0,2.369e-14,0
5478,556.38,9.641e-15,0,9.641e-15,0
5479,556.43,3.8600000000000004e-15,0,3.8600000000000004e-15,0
5480,556.48,1.521e-15,0,1.521e-15,0
5481,556.53,5.894e-16,0,5.894e-16,0
5482,556.58,2.247e-16,0,2.247e-16,0
5483,556.63,8.429e-17,0,8.429e-17,0
5484,556.68,3.111e-17,0,3.111e-17,0
5485,556.73,1.1290000000000001e-17,0,1.1290000000000001e-17,0
5486,556.78,4.034e-18,0,4.034e-18,0
5487,556.83,1.418e-18,0,1.418e-18,0
5488,556.88,4.902e-19,0,4.902e-19,0
5489,556.93,1.667e-19,0,1.667e-19,0
5490,560.88,4.477e-19,0,4.477e-19,0
5491,560.93,1.292e-18,0,1.292e-18,0
5492,560.98,3.671e-18,0,3.671e-18,0
5493,561.03,1.027e-17,0,1.027e-17,0
5494,561.08,2.827e-17,0,2.827e-17,0
5495,561.13,7.664e-17,0,7.664e-17,0
5496,561.18,2.045e-16,0,2.045e-16,0
5497,561.23,5.371000000000001e-16,0,5.371000000000001e-16,0
5498,561.28,1.389e-15,0,1.389e-15,0
5499,561.33,3.536e-15,0,3.536e-15,0
5500,561.38,8.86e-15,0,8.86e-15,0
5501,561.43,2.1859999999999998e-14,0,2.1859999999999998e-14,0
5502,561.48,5.307000000000001e-14,0,5.307000000000001e-14,0
5503,561.53,1.269e-13,0,1.269e-13,0
5504,561.58,2.986e-13,0,2.986e-13,0
5505,561.63,6.917e-13,0,6.917e-13,0
5506,561.68,1.5769999999999998e-12,0,1.5769999999999998e-12,0
5507,561.73,3.5410000000000004e-12,0,3.5410000000000004e-12,0
5508,561.78,7.827e-12,0,7.827e-12,0
5509,561.83,1.703e-11,0,1.703e-11,0
5510,561.88,3.647e-11,0,3.647e-11,0
5511,561.93,7.688999999999999e-11,0,7.688999999999999e-11,0
5512,561.98,1.596e-10,0,1.596e-10,0
5513,562.03,3.2599999999999996e-10,0,3.2599999999999996e-10,0
5514,562.08,6.557999999999999e-10,0,6.557999999999999e-10,0
5515,562.13,1.298e-09,0,1.298e-09,0
5516,562.18,2.531e-09,0,2.531e-09,0
5517,562.23,4.856e-09,0,4.856e-09,0
5518,562.28,9.172e-09,0,9.172e-09,0
5519,562.33,1.706e-08,0,1.706e-08,0
5520,562.38,3.122e-08,0,3.122e-08,0
5521,562.43,5.626e-08,0,5.626e-08,0
5522,562.48,9.979e-08,0,9.979e-08,0
5523,562.53,1.743e-07,0,1.743e-07,0
5524,562.58,2.995e-07,0,2.995e-07,0
5525,562.63,5.069e-07,0,5.069e-07,0
5526,562.68,8.445e-07,0,8.445e-07,0
5527,562.73,1.385e-06,0,1.385e-06,0
5528,562.78,2.236e-06,0,2.236e-06,0
5529,562.83,3.553e-06,0,3.553e-06,0
5530,562.88,5.557999999999999e-06,0,5.557999999999999e-06,0
5531,562.93,8.56e-06,0,8.56e-06,0
5532,562.98,1.298e-05,0,1.298e-05,0
5533,563.03,1.937e-05,0,1.937e-05,0
5534,563.08,2.846e-05,0,2.846e-05,0
5535,563.13,4.116e-05,0,4.116e-05,0
5536,563.18,5.86e-05,0,5.86e-05,0
5537,563.23,8.214e-05,0,8.214e-05,0
5538,563.28,0.0001133,0,0.0001133,0
5539,563.33,0.00015390000000000003,0,0.00015390000000000003,0
5540,563.38,0.00020580000000000002,0,0.00020580000000000002,0
5541,563.43,0.00027089999999999997,0,0.00027089999999999997,0
5542,563.48,0.0003511,0,0.0003511,0
5543,563.53,0.0004478,0,0.0004478,0
5544,563.58,0.0005623,0,0.0005623,0
5545,563.63,0.0006951,0,0.0006951,0
5546,563.68,0.0008458000000000001,0,0.0008458000000000001,0
5547,563.73,0.001013,0,0.001013,0
5548,563.78,0.0011949999999999999,0,0.0011949999999999999,0
5549,563.83,0.001387,0,0.001387,0
5550,563.88,0.001585,0,0.001585,0
5551,563.93,0.0017829999999999999,0,0.0017829999999999999,0
5552,563.98,0.001975,0,0.001975,0
5553,564.03,0.002153,0,0.002153,0
5554,564.08,0.002311,0,0.002311,0
5555,564.13,0.002441,0,0.002441,0
5556,564.18,0.002539,0,0.002539,0
5557,564.23,0.0026,0,0.0026,0
5558,564.28,0.00262,0,0.00262,0
5559,564.33,0.0026,0,0.0026,0
5560,564.38,0.002539,0,0.002539,0
5561,564.43,0.002441,0,0.002441,0
5562,564.48,0.002311,0,0.002311,0
5563,564.53,0.002153,0,0.002153,0
5564,564.58,0.001975,0,0.001975,0
5565,564.63,0.0017829999999999999,0,0.0017829999999999999,0
5566,564.68,0.001585,0,0.001585,0
5567,564.73,0.001387,0,0.001387,0
5568,564.78,0.0011949999999999999,0,0.0011949999999999999,0
5569,564.83,0.001013,0,0.001013,0
5570,564.88,0.0008458000000000001,0,0.0008458000000000001,0
5571,564.93,0.0006951,0,0.0006951,0
5572,564.98,0.0005623,0,0.0005623,0
5573,565.03,0.0004478,0,0.0004478,0
5574,565.08,0.0003511,0,0.0003511,0
5575,565.13,0.00027089999999999997,0,0.00027089999999999997,0
5576,565.18,0.00020580000000000002,0,0.00020580000000000002,0
5577,565.23,0.00015390000000000003,0,0.00015390000000000003,0
5578,565.28,0.0001133,0,0.0001133,0
5579,565.33,8.214e-05,0,8.214e-05,0
5580,565.38,5.86e-05,0,5.86e-05,0
5581,565.43,4.116e-05,0,4.116e-05,0
5582,565.48,2.846e-05,0,2.846e-05,0
5583,565.53,1.937e-05,0,1.937e-05,0
5584,565.58,1.298e-05,0,1.298e-05,0
5585,565.63,8.56e-06,0,8.56e-06,0
5586,565.68,5.557999999999999e-06,0,5.557999999999999e-06,0
5587,565.73,3.553e-06,0,3.553e-06,0
5588,565.78,2.236e-06,0,2.236e-06,0
5589,565.83,1.385e-06,0,1.385e-06,0
5590,565.88,8.445e-07,0,8.445e-07,0
5591,565.93,5.069e-07,0,5.069e-07,0
5592,565.98,2.995e-07,0,2.995e-07,0
5593,566.03,1.743e-07,0,1.743e-07,0
5594,566.08,9.979e-08,0,9.979e-08,0
5595,566.13,5.626e-08,0,5.626e-08,0
5596,566.18,3.122e-08,0,3.122e-08,0
5597,566.23,1.706e-08,0,1.706e-08,0
5598,566.28,9.172e-09,0,9.172e-09,0
5599,566.33,4.856e-09,0,4.856e-09,0
5600,566.38,2.531e-09,0,2.531e-09,0
5601,566.43,1.298e-09,0,1.298e-09,0
5602,566.48,6.557999999999999e-10,0,6.557999999999999e-10,0
5603,566.53,3.2599999999999996e-10,0,3.2599999999999996e-10,0
5604,566.58,1.596e-10,0,1.596e-10,0
5605,566.63,7.688999999999999e-11,0,7.688999999999999e-11,0
5606,566.68,3.647e-11,0,3.647e-11,0
5607,566.73,1.703e-11,0,1.703e-11,0
5608,566.78,7.827e-12,0,7.827e-12,0
5609,566.83,3.5410000000000004e-12,0,3.5410000000000004e-12,0
5610,566.88,1.5769999999999998e-12,0,1.5769999999999998e-12,0
5611,566.93,6.917e-13,0,6.917e-13,0
5612,566.98,2.986e-13,0,2.986e-13,0
5613,567.03,1.269e-13,0,1.269e-13,0
5614,567.08,5.307000000000001e-14,0,5.307000000000001e-14,0
5615,567.13,2.1859999999999998e-14,0,2.1859999999999998e-14,0
5616,567.18,8.86e-15,0,8.86e-15,0
5617,567.23,3.536e-15,0,3.536e-15,0
5618,567.28,1.389e-15,0,1.389e-15,0
5619,567.33,5.371000000000001e-16,0,5.371000000000001e-16,0
5620,567.38,2.045e-16,0,2.045e-16,0
5621,567.43,7.664e-17,0,7.664e-17,0
5622,567.48,2.827e-17,0,2.827e-17,0
5623,567.53,1.027e-17,0,1.027e-17,0
5624,567.58,3.671e-18,0,3.671e-18,0
5625,567.63,1.292e-18,0,1.292e-18,0
5626,567.68,4.477e-19,0,4.477e-19,0
5627,573.79,1.11e-18,0,1.11e-18,0
5628,573.84,3.0919999999999998e-18,0,3.0919999999999998e-18,0
5629,573.89,8.49e-18,0,8.49e-18,0
5630,573.94,2.296e-17,0,2.296e-17,0
5631,573.99,6.117e-17,0,6.117e-17,0
5632,574.04,1.605e-16,0,1.605e-16,0
5633,574.09,4.151e-16,0,4.151e-16,0
5634,574.14,1.057e-15,0,1.057e-15,0
5635,574.19,2.652e-15,0,2.652e-15,0
5636,574.24,6.5549999999999994e-15,0,6.5549999999999994e-15,0
5637,574.29,1.596e-14,0,1.596e-14,0
5638,574.34,3.828e-14,0,3.828e-14,0
5639,574.39,9.045e-14,0,9.045e-14,0
5640,574.44,2.105e-13,0,2.105e-13,0
5641,574.49,4.827e-13,0,4.827e-13,0
5642,574.54,1.09e-12,0,1.09e-12,0
5643,574.59,2.426e-12,0,2.426e-12,0
5644,574.64,5.3189999999999994e-12,0,5.3189999999999994e-12,0
5645,574.69,1.1480000000000002e-11,0,1.1480000000000002e-11,0
5646,574.74,2.443e-11,0,2.443e-11,0
5647,574.79,5.122e-11,2.4280000000000002e-14,5.1189999999999993e-11,0
5648,574.84,1.057e-10,6.762e-14,1.057e-10,0
5649,574.89,2.1509999999999999e-10,1.855e-13,2.1490000000000003e-10,0
5650,574.94,4.31e-10,5.016e-13,4.3049999999999996e-10,0
5651,574.99,8.509e-10,1.336e-12,8.496e-10,0
5652,575.04,1.6550000000000002e-09,3.5039999999999996e-12,1.652e-09,0
5653,575.09,3.172e-09,9.057e-12,3.1630000000000003e-09,0
5654,575.14,5.989999999999999e-09,2.306e-11,5.967e-09,0
5655,575.19,1.115e-08,5.785e-11,1.109e-08,0
5656,575.24,2.0449999999999998e-08,1.43e-10,2.0299999999999996e-08,0
5657,575.29,3.697e-08,3.48e-10,3.662e-08,0
5658,575.34,6.588999999999999e-08,8.347e-10,6.506e-08,0
5659,575.39,1.158e-07,1.972e-09,1.1390000000000001e-07,0
5660,575.44,2.009e-07,4.591e-09,1.9629999999999998e-07,0
5661,575.49,3.439e-07,1.0529999999999999e-08,3.3340000000000006e-07,0
5662,575.54,5.816e-07,2.3780000000000002e-08,5.579e-07,0
5663,575.59,9.724e-07,5.292999999999999e-08,9.195e-07,0
5664,575.64,1.609e-06,1.161e-07,1.4930000000000001e-06,0
5665,575.69,2.6389999999999996e-06,2.507e-07,2.3880000000000003e-06,0
5666,575.74,4.296e-06,5.335000000000001e-07,3.7630000000000002e-06,0
5667,575.79,6.959e-06,1.118e-06,5.84e-06,0
5668,575.84,1.124e-05,2.31e-06,8.93e-06,0
5669,575.89,1.815e-05,4.698999999999999e-06,1.345e-05,0
5670,575.94,2.938e-05,9.42e-06,1.996e-05,0
5671,575.99,4.778e-05,1.86e-05,2.918e-05,0
5672,576.04,7.82e-05,3.618e-05,4.202e-05,0
5673,576.09,0.000129,6.935e-05,5.96e-05,0
5674,576.14,0.0002142,0.0001309,8.329e-05,0
5675,576.19,0.0003582,0.0002435,0.0001147,0
5676,576.24,0.0006017,0.0004463,0.00015549999999999999,0
5677,576.29,0.001013,0.0008056000000000001,0.0002077,0
5678,576.34,0.0017059999999999998,0.001433,0.0002734,0
5679,576.39,0.0028640000000000002,0.00251,0.00035439999999999994,0
5680,576.44,0.004785,0.004332,0.0004526,0
5681,576.49,0.007936,0.007367,0.0005694,0
5682,576.54,0.01305,0.01234,0.0007057000000000001,0
5683,576.59,0.021230000000000002,0.02037,0.0008616,0
5684,576.64,0.03415,0.03311,0.001036,0
5685,576.69,0.05426,0.053029999999999994,0.001228,0
5686,576.74,0.08511,0.08367999999999999,0.001433,0
5687,576.79,0.1317,0.1301,0.001648,0
5688,576.84,0.2011,0.1992,0.001866,0
5689,576.89,0.3026,0.3005,0.002082,0
5690,576.94,0.449,0.4467,0.0022890000000000002,0
5691,576.99,0.6565,0.654,0.002478,0
5692,577.04,0.9461,0.9434,0.002643,0
5693,577.09,1.3430000000000002,1.341,0.002777,0
5694,577.14,1.88,1.8769999999999998,0.002875,0
5695,577.19,2.592,2.589,0.002932,0
5696,577.24,3.52,3.517,0.002945,0
5697,577.29,4.711,4.708,0.002914,0
5698,577.34,6.212000000000001,6.209,0.002841,0
5699,577.39,8.068999999999999,8.066,0.002728,0
5700,577.44,10.33,10.32,0.002581,0
5701,577.49,13.02,13.02,0.002405,0
5702,577.54,16.17,16.17,0.002208,0
5703,577.59,19.79,19.78,0.001996,0
5704,577.64,23.85,23.85,0.001779,0
5705,577.69,28.33,28.33,0.0015609999999999999,0
5706,577.74,33.14,33.14,0.00135,0
5707,577.79,38.2,38.2,0.001149,0
5708,577.84,43.38,43.38,0.0009642999999999999,0
5709,577.89,48.53,48.53,0.0007968999999999999,0
5710,577.94,53.48,53.48,0.0006487999999999999,0
5711,577.99,58.06,58.06,0.0005204,0
5712,578.04,62.11,62.11,0.0004112,0
5713,578.09,65.44,65.44,0.00032,0
5714,578.14,67.94,67.94,0.0002454,0
5715,578.19,69.48,69.48,0.00018530000000000003,0
5716,578.24,70.0,70.0,0.0001379,0
5717,578.29,69.48,69.48,0.00010109999999999999,0
5718,578.34,67.94,67.94,7.299e-05,0
5719,578.39,65.45,65.45,5.192e-05,0
5720,578.44,62.12,62.12,3.638e-05,0
5721,578.49,58.09,58.09,2.511e-05,0
5722,578.54,53.53,53.53,1.708e-05,0
5723,578.59,48.6,48.6,1.144e-05,0
5724,578.64,43.5,43.5,7.549e-06,0
5725,578.69,38.39,38.39,4.907e-06,0
5726,578.74,33.44,33.44,3.1430000000000002e-06,0
5727,578.79,28.77,28.77,1.983e-06,0
5728,578.84,24.52,24.52,1.232e-06,0
5729,578.89,20.78,20.78,7.543e-07,0
5730,578.94,17.62,17.62,4.5490000000000003e-07,0
5731,578.99,15.09,15.09,2.7019999999999997e-07,0
5732,579.04,13.26,13.26,1.582e-07,0
5733,579.09,12.16,12.16,9.118e-08,0
5734,579.14,11.82,11.82,5.1789999999999996e-08,0
5735,579.19,12.3,12.3,2.8969999999999997e-08,0
5736,579.24,13.62,13.62,1.597e-08,0
5737,579.29,15.85,15.85,8.671e-09,0
5738,579.34,19.03,19.03,4.638e-09,0
5739,579.39,23.19,23.19,2.443e-09,0
5740,579.44,28.37,28.37,1.268e-09,0
5741,579.49,34.57,34.57,6.485000000000001e-10,0
5742,579.54,41.78,41.78,3.2660000000000004e-10,0
5743,579.59,49.92,49.92,1.621e-10,0
5744,579.64,58.89,58.89,7.923000000000001e-11,0
5745,579.69,68.53,68.53,3.815e-11,0
5746,579.74,78.63,78.63,1.81e-11,0
5747,579.79,88.93,88.93,8.456e-12,0
5748,579.84,99.12,99.12,3.8930000000000005e-12,0
5749,579.89,108.9,108.9,1.7649999999999999e-12,0
5750,579.94,117.8,117.8,7.886e-13,0
5751,579.99,125.7,125.7,3.47e-13,0
5752,580.04,132.2,132.2,1.504e-13,0
5753,580.09,136.9,136.9,6.424e-14,0
5754,580.14,139.9,139.9,2.7030000000000003e-14,0
5755,580.19,140.9,140.9,1.12e-14,0
5756,580.24,139.9,139.9,4.573e-15,0
5757,580.29,137.1,137.1,1.839e-15,0
5758,580.34,132.6,132.6,7.286e-16,0
5759,580.39,126.6,126.6,2.844e-16,0
5760,580.44,119.4,119.4,1.093e-16,0
5761,580.49,111.5,111.5,4.1410000000000004e-17,0
5762,580.54,103.1,103.1,1.545e-17,0
5763,580.59,94.58,94.58,5.677999999999999e-18,0
5764,580.64,86.26,86.26,2.0559999999999997e-18,0
5765,580.69,78.39,78.39,7.333e-19,0
5766,580.74,71.17,71.17,0,0
5767,580.79,64.74,64.74,0,0
5768,580.84,59.16,59.16,0,0
5769,580.89,54.43,54.43,0,0
5770,580.94,50.5,50.5,0,0
5771,580.99,47.28,47.28,0,0
5772,581.04,44.63,44.63,0,0
5773,581.09,42.41,42.41,0,0
5774,581.14,40.48,40.48,0,0
5775,581.19,38.71,38.71,0,0
5776,581.24,36.97,36.97,0,0
5777,581.29,35.18,35.18,0,0
5778,581.34,33.28,33.28,0,0
5779,581.39,31.23,31.23,0,0
5780,581.44,29.03,29.03,0,0
5781,581.49,26.7,26.7,0,0
5782,581.54,24.27,24.27,0,0
5783,581.59,21.79,21.79,0,0
5784,581.64,19.32,19.32,0,0
5785,581.69,16.91,16.91,0,0
5786,581.74,14.63,14.63,0,0
5787,581.79,12.51,12.51,0,0
5788,581.84,10.6,10.6,0,0
5789,581.89,8.942,8.942,0,0
5790,581.94,7.5489999999999995,7.5489999999999995,0,0
5791,581.99,6.447,6.447,0,0
5792,582.04,5.65,5.65,0,0
5793,582.09,5.1739999999999995,5.1739999999999995,0,0
5794,582.14,5.032,5.032,0,0
5795,582.19,5.24,5.24,0,0
5796,582.24,5.814,5.814,0,0
5797,582.29,6.775,6.775,0,0
5798,582.34,8.141,8.141,0,0
5799,582.39,9.93,9.93,0,0
5800,582.44,12.15,12.15,0,0
5801,582.49,14.82,14.82,0,0
5802,582.54,17.92,17.92,0,0
5803,582.59,21.42,21.42,0,0
5804,582.64,25.28,25.28,0,0
5805,582.69,29.44,29.44,0,0
5806,582.74,33.81,33.81,0,0
5807,582.79,38.27,38.27,0,0
5808,582.84,42.69,42.69,0,0
5809,582.89,46.94,46.94,0,0
5810,582.94,50.86,50.86,0,0
5811,582.99,54.3,54.3,0,0
5812,583.04,57.13,57.13,0,0
5813,583.09,59.23,59.23,0,0
5814,583.14,60.52,60.52,0,0
5815,583.19,60.93,60.93,0,0
5816,583.24,60.44,60.44,0,0
5817,583.29,59.09,59.09,0,0
5818,583.34,56.92,56.92,0,0
5819,583.39,54.04,54.04,0,0
5820,583.44,50.55,50.55,0,0
5821,583.49,46.6,46.6,0,0
5822,583.54,42.32,42.32,0,0
5823,583.59,37.88,37.88,0,0
5824,583.64,33.42,33.42,0,0
5825,583.69,29.04,29.04,0,0
5826,583.74,24.88,24.88,0,0
5827,583.79,20.99,20.99,0,0
5828,583.84,17.46,17.46,0,0
5829,583.89,14.31,14.31,0,0
5830,583.94,11.56,11.56,0,0
5831,583.99,9.196,9.196,0,0
5832,584.04,7.211,7.211,0,0
5833,584.09,5.572,5.572,0,0
5834,584.14,4.243,4.243,0,0
5835,584.19,3.1839999999999997,3.1839999999999997,0,0
5836,584.24,2.354,2.354,0,0
5837,584.29,1.715,1.715,0,0
5838,584.34,1.232,1.232,0,0
5839,584.39,0.8714,0.8714,0,0
5840,584.44,0.6075,0.6075,0,0
5841,584.49,0.4174,0.4174,0,0
5842,584.54,0.2825,0.2825,0,0
5843,584.59,0.1885,0.1885,0,0
5844,584.64,0.1239,0.1239,0,0
5845,584.69,0.08027000000000001,0.08027000000000001,0,0
5846,584.74,0.05124,0.05124,0,0
5847,584.79,0.03223,0.03223,0,0
